,site,station,sample_period,species_common,species_abundance,tow_id,station_total_pcov,station_sd_total_pcov,station_se_total_pcov,station_tt_pcov,station_sd_tt_pcov,station_se_tt_pcov,station_hw_pcov,station_sd_hw_pcov,station_se_hw_pcov,station_sf_pcov,station_sd_sf_pcov,station_se_sf_pcov,station_he_pcov,station_sd_he_pcov,station_se_he_pcov,station_hd_pcov,station_sd_hd_pcov,station_se_hd_pcov,station_rm_pcov,station_sd_rm_pcov,station_se_rm_pcov,station_mac_pcov,station_sd_mac_pcov,station_se_mac_pcov,station_drift_pcov,station_sd_drift_pcov,station_se_drift_pcov,station_bare_pcov,station_sd_bare_pcov,station_se_bare_pcov,station_tt_sht_m,station_sd_tt_sht_m,station_se_tt_sht_m,station_hw_sht_m,station_sd_hw_sht_m,station_se_hw_sht_m,station_sf_sht_m,station_sd_sf_sht_m,station_se_sf_sht_m,station_he_sht_m,station_sd_he_sht_m,station_se_he_sht_m,station_hd_sht_m,station_sd_hd_sht_m,station_se_hd_sht_m,station_rm_sht_m,station_sd_rm_sht_m,station_se_rm_sht_m,station_sg_sht_m,station_sd_sg_sht_m,station_se_sg_sht_m,station_tt_can,station_sd_tt_can,station_se_tt_can,station_hw_can,station_sd_hw_can,station_se_hw_can,station_sf_can,station_sd_sf_can,station_se_sf_can,station_he_can,station_sd_he_can,station_se_he_can,station_hd_can,station_sd_hd_can,station_se_hd_can,station_rm_can,station_sd_rm_can,station_se_rm_can,station_sg_can,station_sd_sg_can,station_se_sg_can,station_tt_sht_ratio,station_sd_tt_sht_ratio,station_hw_sht_ratio,station_sd_hw_sht_ratio,station_sf_sht_ratio,station_sd_sf_sht_ratio,station_he_sht_ratio,station_sd_he_sht_ratio,station_hd_sht_ratio,station_sd_hd_sht_ratio,station_rm_sht_ratio,station_sd_rm_sht_ratio,tow_area,depth,secchi,temp,salinity,do,macro_weight,light_attenuation_av,seagrass_richness,pa,type
1420,CK,2211,late,lane snapper,0,100118,98.91666667,2.353269808,0.679330478,98.33333333,2.87096225,0.828775414,0.833333333,2.886751346,0.833333333,50.91666667,44.54100936,12.85788187,0,0,0,0,0,0,0,0,0,0,0,0,1.75,2.98861476,0.862738768,1.083333333,2.353269808,0.679330478,485.3333333,226.5296823,65.39348653,0.833333333,2.886751346,0.833333333,350.7867458,359.9204326,103.9000793,0,0,0,0,0,0,0,0,0,836.9534125,296.4646456,85.58197146,476.6666667,66.61128652,11.10188109,340,80.82903769,46.66666667,495,76.15773106,15.54563176,0,0,0,0,0,0,0,78.61121741,Inf,500,78.61121741,9.904082453,62.58734188,30.59533576,0.117370892,0.406584697,37.29528723,30.7483318,0,0,0,0,0,0,560.0000002,125,125,30.4,27.3,4.55,3850,0.841804741,3,0,trawl
1421,CK,2211,late,pink shrimp,0,100118,98.91666667,2.353269808,0.679330478,98.33333333,2.87096225,0.828775414,0.833333333,2.886751346,0.833333333,50.91666667,44.54100936,12.85788187,0,0,0,0,0,0,0,0,0,0,0,0,1.75,2.98861476,0.862738768,1.083333333,2.353269808,0.679330478,485.3333333,226.5296823,65.39348653,0.833333333,2.886751346,0.833333333,350.7867458,359.9204326,103.9000793,0,0,0,0,0,0,0,0,0,836.9534125,296.4646456,85.58197146,476.6666667,66.61128652,11.10188109,340,80.82903769,46.66666667,495,76.15773106,15.54563176,0,0,0,0,0,0,0,78.61121741,Inf,500,78.61121741,9.904082453,62.58734188,30.59533576,0.117370892,0.406584697,37.29528723,30.7483318,0,0,0,0,0,0,560.0000002,125,125,30.4,27.3,4.55,3850,0.841804741,3,0,trawl
1422,CK,2211,late,red drum,0,100118,98.91666667,2.353269808,0.679330478,98.33333333,2.87096225,0.828775414,0.833333333,2.886751346,0.833333333,50.91666667,44.54100936,12.85788187,0,0,0,0,0,0,0,0,0,0,0,0,1.75,2.98861476,0.862738768,1.083333333,2.353269808,0.679330478,485.3333333,226.5296823,65.39348653,0.833333333,2.886751346,0.833333333,350.7867458,359.9204326,103.9000793,0,0,0,0,0,0,0,0,0,836.9534125,296.4646456,85.58197146,476.6666667,66.61128652,11.10188109,340,80.82903769,46.66666667,495,76.15773106,15.54563176,0,0,0,0,0,0,0,78.61121741,Inf,500,78.61121741,9.904082453,62.58734188,30.59533576,0.117370892,0.406584697,37.29528723,30.7483318,0,0,0,0,0,0,560.0000002,125,125,30.4,27.3,4.55,3850,0.841804741,3,0,trawl
1423,CK,2211,late,spotted seatrout,0,100118,98.91666667,2.353269808,0.679330478,98.33333333,2.87096225,0.828775414,0.833333333,2.886751346,0.833333333,50.91666667,44.54100936,12.85788187,0,0,0,0,0,0,0,0,0,0,0,0,1.75,2.98861476,0.862738768,1.083333333,2.353269808,0.679330478,485.3333333,226.5296823,65.39348653,0.833333333,2.886751346,0.833333333,350.7867458,359.9204326,103.9000793,0,0,0,0,0,0,0,0,0,836.9534125,296.4646456,85.58197146,476.6666667,66.61128652,11.10188109,340,80.82903769,46.66666667,495,76.15773106,15.54563176,0,0,0,0,0,0,0,78.61121741,Inf,500,78.61121741,9.904082453,62.58734188,30.59533576,0.117370892,0.406584697,37.29528723,30.7483318,0,0,0,0,0,0,560.0000002,125,125,30.4,27.3,4.55,3850,0.841804741,3,0,trawl
1424,CK,2211,late,white shrimp,0,100118,98.91666667,2.353269808,0.679330478,98.33333333,2.87096225,0.828775414,0.833333333,2.886751346,0.833333333,50.91666667,44.54100936,12.85788187,0,0,0,0,0,0,0,0,0,0,0,0,1.75,2.98861476,0.862738768,1.083333333,2.353269808,0.679330478,485.3333333,226.5296823,65.39348653,0.833333333,2.886751346,0.833333333,350.7867458,359.9204326,103.9000793,0,0,0,0,0,0,0,0,0,836.9534125,296.4646456,85.58197146,476.6666667,66.61128652,11.10188109,340,80.82903769,46.66666667,495,76.15773106,15.54563176,0,0,0,0,0,0,0,78.61121741,Inf,500,78.61121741,9.904082453,62.58734188,30.59533576,0.117370892,0.406584697,37.29528723,30.7483318,0,0,0,0,0,0,560.0000002,125,125,30.4,27.3,4.55,3850,0.841804741,3,0,trawl
1425,CK,2249,early,blue crab,1,100105,99.83333333,0.577350269,0.166666667,91.66666667,23.93298725,6.908858316,0,0,0,99.66666667,0.778498944,0.224733287,0,0,0,0,0,0,0,0,0,0,0,0,51.33333333,43.56882399,12.57723613,0.166666667,0.577350269,0.166666667,437.0121653,267.7579114,77.29505113,0,0,0,576.927925,476.347624,137.5097145,0,0,0,0,0,0,0,0,0,1013.94009,622.2871239,179.6388193,503.3333333,133.3996047,23.2218905,0,0,0,466.6666667,105.6583085,19.29047966,0,0,0,0,0,0,0,120.565318,Inf,523.3333333,120.565318,15.18980229,46.67382543,22.86448655,0,0,53.32617457,22.86448655,0,0,0,0,0,0,400,75,75,29.6,28.5,7.19,2600,2.701299406,2,1,trawl
1426,CK,2249,early,brown shrimp,0,100105,99.83333333,0.577350269,0.166666667,91.66666667,23.93298725,6.908858316,0,0,0,99.66666667,0.778498944,0.224733287,0,0,0,0,0,0,0,0,0,0,0,0,51.33333333,43.56882399,12.57723613,0.166666667,0.577350269,0.166666667,437.0121653,267.7579114,77.29505113,0,0,0,576.927925,476.347624,137.5097145,0,0,0,0,0,0,0,0,0,1013.94009,622.2871239,179.6388193,503.3333333,133.3996047,23.2218905,0,0,0,466.6666667,105.6583085,19.29047966,0,0,0,0,0,0,0,120.565318,Inf,523.3333333,120.565318,15.18980229,46.67382543,22.86448655,0,0,53.32617457,22.86448655,0,0,0,0,0,0,400,75,75,29.6,28.5,7.19,2600,2.701299406,2,0,trawl
1427,CK,2249,early,gray snapper,0,100105,99.83333333,0.577350269,0.166666667,91.66666667,23.93298725,6.908858316,0,0,0,99.66666667,0.778498944,0.224733287,0,0,0,0,0,0,0,0,0,0,0,0,51.33333333,43.56882399,12.57723613,0.166666667,0.577350269,0.166666667,437.0121653,267.7579114,77.29505113,0,0,0,576.927925,476.347624,137.5097145,0,0,0,0,0,0,0,0,0,1013.94009,622.2871239,179.6388193,503.3333333,133.3996047,23.2218905,0,0,0,466.6666667,105.6583085,19.29047966,0,0,0,0,0,0,0,120.565318,Inf,523.3333333,120.565318,15.18980229,46.67382543,22.86448655,0,0,53.32617457,22.86448655,0,0,0,0,0,0,400,75,75,29.6,28.5,7.19,2600,2.701299406,2,0,trawl
1428,CK,2249,early,lane snapper,0,100105,99.83333333,0.577350269,0.166666667,91.66666667,23.93298725,6.908858316,0,0,0,99.66666667,0.778498944,0.224733287,0,0,0,0,0,0,0,0,0,0,0,0,51.33333333,43.56882399,12.57723613,0.166666667,0.577350269,0.166666667,437.0121653,267.7579114,77.29505113,0,0,0,576.927925,476.347624,137.5097145,0,0,0,0,0,0,0,0,0,1013.94009,622.2871239,179.6388193,503.3333333,133.3996047,23.2218905,0,0,0,466.6666667,105.6583085,19.29047966,0,0,0,0,0,0,0,120.565318,Inf,523.3333333,120.565318,15.18980229,46.67382543,22.86448655,0,0,53.32617457,22.86448655,0,0,0,0,0,0,400,75,75,29.6,28.5,7.19,2600,2.701299406,2,0,trawl
1429,CK,2249,early,pink shrimp,0,100105,99.83333333,0.577350269,0.166666667,91.66666667,23.93298725,6.908858316,0,0,0,99.66666667,0.778498944,0.224733287,0,0,0,0,0,0,0,0,0,0,0,0,51.33333333,43.56882399,12.57723613,0.166666667,0.577350269,0.166666667,437.0121653,267.7579114,77.29505113,0,0,0,576.927925,476.347624,137.5097145,0,0,0,0,0,0,0,0,0,1013.94009,622.2871239,179.6388193,503.3333333,133.3996047,23.2218905,0,0,0,466.6666667,105.6583085,19.29047966,0,0,0,0,0,0,0,120.565318,Inf,523.3333333,120.565318,15.18980229,46.67382543,22.86448655,0,0,53.32617457,22.86448655,0,0,0,0,0,0,400,75,75,29.6,28.5,7.19,2600,2.701299406,2,0,trawl
1430,CK,2249,early,red drum,0,100105,99.83333333,0.577350269,0.166666667,91.66666667,23.93298725,6.908858316,0,0,0,99.66666667,0.778498944,0.224733287,0,0,0,0,0,0,0,0,0,0,0,0,51.33333333,43.56882399,12.57723613,0.166666667,0.577350269,0.166666667,437.0121653,267.7579114,77.29505113,0,0,0,576.927925,476.347624,137.5097145,0,0,0,0,0,0,0,0,0,1013.94009,622.2871239,179.6388193,503.3333333,133.3996047,23.2218905,0,0,0,466.6666667,105.6583085,19.29047966,0,0,0,0,0,0,0,120.565318,Inf,523.3333333,120.565318,15.18980229,46.67382543,22.86448655,0,0,53.32617457,22.86448655,0,0,0,0,0,0,400,75,75,29.6,28.5,7.19,2600,2.701299406,2,0,trawl
1431,CK,2249,early,spotted seatrout,0,100105,99.83333333,0.577350269,0.166666667,91.66666667,23.93298725,6.908858316,0,0,0,99.66666667,0.778498944,0.224733287,0,0,0,0,0,0,0,0,0,0,0,0,51.33333333,43.56882399,12.57723613,0.166666667,0.577350269,0.166666667,437.0121653,267.7579114,77.29505113,0,0,0,576.927925,476.347624,137.5097145,0,0,0,0,0,0,0,0,0,1013.94009,622.2871239,179.6388193,503.3333333,133.3996047,23.2218905,0,0,0,466.6666667,105.6583085,19.29047966,0,0,0,0,0,0,0,120.565318,Inf,523.3333333,120.565318,15.18980229,46.67382543,22.86448655,0,0,53.32617457,22.86448655,0,0,0,0,0,0,400,75,75,29.6,28.5,7.19,2600,2.701299406,2,0,trawl
1432,CK,2249,early,white shrimp,0,100105,99.83333333,0.577350269,0.166666667,91.66666667,23.93298725,6.908858316,0,0,0,99.66666667,0.778498944,0.224733287,0,0,0,0,0,0,0,0,0,0,0,0,51.33333333,43.56882399,12.57723613,0.166666667,0.577350269,0.166666667,437.0121653,267.7579114,77.29505113,0,0,0,576.927925,476.347624,137.5097145,0,0,0,0,0,0,0,0,0,1013.94009,622.2871239,179.6388193,503.3333333,133.3996047,23.2218905,0,0,0,466.6666667,105.6583085,19.29047966,0,0,0,0,0,0,0,120.565318,Inf,523.3333333,120.565318,15.18980229,46.67382543,22.86448655,0,0,53.32617457,22.86448655,0,0,0,0,0,0,400,75,75,29.6,28.5,7.19,2600,2.701299406,2,0,trawl
1433,CK,2249,late,blue crab,0,100119,100,0,0,100,0,0,25,45.22670169,13.0558242,8.333333333,28.86751346,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,1.443375673,0.416666667,0,0,0,483.3333333,174.9458791,50.50252519,191.6666667,401.0403139,115.7703666,41.66666667,144.3375673,41.66666667,0,0,0,0,0,0,0,0,0,716.6666667,399.6210326,115.3606554,533.3333333,81.13285205,13.52214201,305,36.2092683,12.0697561,360,78.10249676,45.09249753,0,0,0,0,0,0,0,82.5126253,Inf,533.3333333,82.5126253,11.90967161,78.32491582,33.0261455,14.73063973,27.11483162,6.944444444,24.05626122,0,0,0,0,0,0,512.0000002,135,140,31.9,30.4,7.23,12050,0.803625756,3,0,trawl
1434,CK,2249,late,brown shrimp,0,100119,100,0,0,100,0,0,25,45.22670169,13.0558242,8.333333333,28.86751346,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,1.443375673,0.416666667,0,0,0,483.3333333,174.9458791,50.50252519,191.6666667,401.0403139,115.7703666,41.66666667,144.3375673,41.66666667,0,0,0,0,0,0,0,0,0,716.6666667,399.6210326,115.3606554,533.3333333,81.13285205,13.52214201,305,36.2092683,12.0697561,360,78.10249676,45.09249753,0,0,0,0,0,0,0,82.5126253,Inf,533.3333333,82.5126253,11.90967161,78.32491582,33.0261455,14.73063973,27.11483162,6.944444444,24.05626122,0,0,0,0,0,0,512.0000002,135,140,31.9,30.4,7.23,12050,0.803625756,3,0,trawl
1435,CK,2249,late,gray snapper,0,100119,100,0,0,100,0,0,25,45.22670169,13.0558242,8.333333333,28.86751346,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,1.443375673,0.416666667,0,0,0,483.3333333,174.9458791,50.50252519,191.6666667,401.0403139,115.7703666,41.66666667,144.3375673,41.66666667,0,0,0,0,0,0,0,0,0,716.6666667,399.6210326,115.3606554,533.3333333,81.13285205,13.52214201,305,36.2092683,12.0697561,360,78.10249676,45.09249753,0,0,0,0,0,0,0,82.5126253,Inf,533.3333333,82.5126253,11.90967161,78.32491582,33.0261455,14.73063973,27.11483162,6.944444444,24.05626122,0,0,0,0,0,0,512.0000002,135,140,31.9,30.4,7.23,12050,0.803625756,3,0,trawl
1436,CK,2249,late,lane snapper,0,100119,100,0,0,100,0,0,25,45.22670169,13.0558242,8.333333333,28.86751346,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,1.443375673,0.416666667,0,0,0,483.3333333,174.9458791,50.50252519,191.6666667,401.0403139,115.7703666,41.66666667,144.3375673,41.66666667,0,0,0,0,0,0,0,0,0,716.6666667,399.6210326,115.3606554,533.3333333,81.13285205,13.52214201,305,36.2092683,12.0697561,360,78.10249676,45.09249753,0,0,0,0,0,0,0,82.5126253,Inf,533.3333333,82.5126253,11.90967161,78.32491582,33.0261455,14.73063973,27.11483162,6.944444444,24.05626122,0,0,0,0,0,0,512.0000002,135,140,31.9,30.4,7.23,12050,0.803625756,3,0,trawl
1437,CK,2249,late,pink shrimp,1,100119,100,0,0,100,0,0,25,45.22670169,13.0558242,8.333333333,28.86751346,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,1.443375673,0.416666667,0,0,0,483.3333333,174.9458791,50.50252519,191.6666667,401.0403139,115.7703666,41.66666667,144.3375673,41.66666667,0,0,0,0,0,0,0,0,0,716.6666667,399.6210326,115.3606554,533.3333333,81.13285205,13.52214201,305,36.2092683,12.0697561,360,78.10249676,45.09249753,0,0,0,0,0,0,0,82.5126253,Inf,533.3333333,82.5126253,11.90967161,78.32491582,33.0261455,14.73063973,27.11483162,6.944444444,24.05626122,0,0,0,0,0,0,512.0000002,135,140,31.9,30.4,7.23,12050,0.803625756,3,1,trawl
1438,CK,2249,late,red drum,0,100119,100,0,0,100,0,0,25,45.22670169,13.0558242,8.333333333,28.86751346,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,1.443375673,0.416666667,0,0,0,483.3333333,174.9458791,50.50252519,191.6666667,401.0403139,115.7703666,41.66666667,144.3375673,41.66666667,0,0,0,0,0,0,0,0,0,716.6666667,399.6210326,115.3606554,533.3333333,81.13285205,13.52214201,305,36.2092683,12.0697561,360,78.10249676,45.09249753,0,0,0,0,0,0,0,82.5126253,Inf,533.3333333,82.5126253,11.90967161,78.32491582,33.0261455,14.73063973,27.11483162,6.944444444,24.05626122,0,0,0,0,0,0,512.0000002,135,140,31.9,30.4,7.23,12050,0.803625756,3,0,trawl
1439,CK,2249,late,spotted seatrout,0,100119,100,0,0,100,0,0,25,45.22670169,13.0558242,8.333333333,28.86751346,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,1.443375673,0.416666667,0,0,0,483.3333333,174.9458791,50.50252519,191.6666667,401.0403139,115.7703666,41.66666667,144.3375673,41.66666667,0,0,0,0,0,0,0,0,0,716.6666667,399.6210326,115.3606554,533.3333333,81.13285205,13.52214201,305,36.2092683,12.0697561,360,78.10249676,45.09249753,0,0,0,0,0,0,0,82.5126253,Inf,533.3333333,82.5126253,11.90967161,78.32491582,33.0261455,14.73063973,27.11483162,6.944444444,24.05626122,0,0,0,0,0,0,512.0000002,135,140,31.9,30.4,7.23,12050,0.803625756,3,0,trawl
1440,CK,2249,late,white shrimp,0,100119,100,0,0,100,0,0,25,45.22670169,13.0558242,8.333333333,28.86751346,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,1.443375673,0.416666667,0,0,0,483.3333333,174.9458791,50.50252519,191.6666667,401.0403139,115.7703666,41.66666667,144.3375673,41.66666667,0,0,0,0,0,0,0,0,0,716.6666667,399.6210326,115.3606554,533.3333333,81.13285205,13.52214201,305,36.2092683,12.0697561,360,78.10249676,45.09249753,0,0,0,0,0,0,0,82.5126253,Inf,533.3333333,82.5126253,11.90967161,78.32491582,33.0261455,14.73063973,27.11483162,6.944444444,24.05626122,0,0,0,0,0,0,512.0000002,135,140,31.9,30.4,7.23,12050,0.803625756,3,0,trawl
1441,CK,2270,early,blue crab,1,100107,92.16666667,12.9673249,3.743344262,39.75,28.50558159,8.228852602,0,0,0,82.5,24.75149215,7.145140328,0,0,0,0,0,0,0,0,0,0,0,0,71.58333333,34.36292488,9.919721964,7.833333333,12.9673249,3.743344262,104.6703157,85.53227183,24.69104008,0,0,0,481.2837707,252.5840534,72.91473561,0,0,0,0,0,0,0,0,0,585.9540863,293.1004942,84.6108246,466.6666667,80.33075565,13.98378964,0,0,0,476.6666667,93.8910555,16.34433486,0,0,0,0,0,0,0,87.10535378,Inf,503.3333333,87.10535378,10.72192787,17.65611719,13.19887428,0,0,82.34388281,13.19887428,0,0,0,0,0,0,448,105,70,29.5,29.07,6.47,4000,2.26175679,2,1,trawl
1442,CK,2270,early,brown shrimp,0,100107,92.16666667,12.9673249,3.743344262,39.75,28.50558159,8.228852602,0,0,0,82.5,24.75149215,7.145140328,0,0,0,0,0,0,0,0,0,0,0,0,71.58333333,34.36292488,9.919721964,7.833333333,12.9673249,3.743344262,104.6703157,85.53227183,24.69104008,0,0,0,481.2837707,252.5840534,72.91473561,0,0,0,0,0,0,0,0,0,585.9540863,293.1004942,84.6108246,466.6666667,80.33075565,13.98378964,0,0,0,476.6666667,93.8910555,16.34433486,0,0,0,0,0,0,0,87.10535378,Inf,503.3333333,87.10535378,10.72192787,17.65611719,13.19887428,0,0,82.34388281,13.19887428,0,0,0,0,0,0,448,105,70,29.5,29.07,6.47,4000,2.26175679,2,0,trawl
1443,CK,2270,early,gray snapper,0,100107,92.16666667,12.9673249,3.743344262,39.75,28.50558159,8.228852602,0,0,0,82.5,24.75149215,7.145140328,0,0,0,0,0,0,0,0,0,0,0,0,71.58333333,34.36292488,9.919721964,7.833333333,12.9673249,3.743344262,104.6703157,85.53227183,24.69104008,0,0,0,481.2837707,252.5840534,72.91473561,0,0,0,0,0,0,0,0,0,585.9540863,293.1004942,84.6108246,466.6666667,80.33075565,13.98378964,0,0,0,476.6666667,93.8910555,16.34433486,0,0,0,0,0,0,0,87.10535378,Inf,503.3333333,87.10535378,10.72192787,17.65611719,13.19887428,0,0,82.34388281,13.19887428,0,0,0,0,0,0,448,105,70,29.5,29.07,6.47,4000,2.26175679,2,0,trawl
1444,CK,2270,early,lane snapper,0,100107,92.16666667,12.9673249,3.743344262,39.75,28.50558159,8.228852602,0,0,0,82.5,24.75149215,7.145140328,0,0,0,0,0,0,0,0,0,0,0,0,71.58333333,34.36292488,9.919721964,7.833333333,12.9673249,3.743344262,104.6703157,85.53227183,24.69104008,0,0,0,481.2837707,252.5840534,72.91473561,0,0,0,0,0,0,0,0,0,585.9540863,293.1004942,84.6108246,466.6666667,80.33075565,13.98378964,0,0,0,476.6666667,93.8910555,16.34433486,0,0,0,0,0,0,0,87.10535378,Inf,503.3333333,87.10535378,10.72192787,17.65611719,13.19887428,0,0,82.34388281,13.19887428,0,0,0,0,0,0,448,105,70,29.5,29.07,6.47,4000,2.26175679,2,0,trawl
1445,CK,2270,early,pink shrimp,0,100107,92.16666667,12.9673249,3.743344262,39.75,28.50558159,8.228852602,0,0,0,82.5,24.75149215,7.145140328,0,0,0,0,0,0,0,0,0,0,0,0,71.58333333,34.36292488,9.919721964,7.833333333,12.9673249,3.743344262,104.6703157,85.53227183,24.69104008,0,0,0,481.2837707,252.5840534,72.91473561,0,0,0,0,0,0,0,0,0,585.9540863,293.1004942,84.6108246,466.6666667,80.33075565,13.98378964,0,0,0,476.6666667,93.8910555,16.34433486,0,0,0,0,0,0,0,87.10535378,Inf,503.3333333,87.10535378,10.72192787,17.65611719,13.19887428,0,0,82.34388281,13.19887428,0,0,0,0,0,0,448,105,70,29.5,29.07,6.47,4000,2.26175679,2,0,trawl
1446,CK,2270,early,red drum,0,100107,92.16666667,12.9673249,3.743344262,39.75,28.50558159,8.228852602,0,0,0,82.5,24.75149215,7.145140328,0,0,0,0,0,0,0,0,0,0,0,0,71.58333333,34.36292488,9.919721964,7.833333333,12.9673249,3.743344262,104.6703157,85.53227183,24.69104008,0,0,0,481.2837707,252.5840534,72.91473561,0,0,0,0,0,0,0,0,0,585.9540863,293.1004942,84.6108246,466.6666667,80.33075565,13.98378964,0,0,0,476.6666667,93.8910555,16.34433486,0,0,0,0,0,0,0,87.10535378,Inf,503.3333333,87.10535378,10.72192787,17.65611719,13.19887428,0,0,82.34388281,13.19887428,0,0,0,0,0,0,448,105,70,29.5,29.07,6.47,4000,2.26175679,2,0,trawl
1447,CK,2270,early,spotted seatrout,0,100107,92.16666667,12.9673249,3.743344262,39.75,28.50558159,8.228852602,0,0,0,82.5,24.75149215,7.145140328,0,0,0,0,0,0,0,0,0,0,0,0,71.58333333,34.36292488,9.919721964,7.833333333,12.9673249,3.743344262,104.6703157,85.53227183,24.69104008,0,0,0,481.2837707,252.5840534,72.91473561,0,0,0,0,0,0,0,0,0,585.9540863,293.1004942,84.6108246,466.6666667,80.33075565,13.98378964,0,0,0,476.6666667,93.8910555,16.34433486,0,0,0,0,0,0,0,87.10535378,Inf,503.3333333,87.10535378,10.72192787,17.65611719,13.19887428,0,0,82.34388281,13.19887428,0,0,0,0,0,0,448,105,70,29.5,29.07,6.47,4000,2.26175679,2,0,trawl
1448,CK,2270,early,white shrimp,0,100107,92.16666667,12.9673249,3.743344262,39.75,28.50558159,8.228852602,0,0,0,82.5,24.75149215,7.145140328,0,0,0,0,0,0,0,0,0,0,0,0,71.58333333,34.36292488,9.919721964,7.833333333,12.9673249,3.743344262,104.6703157,85.53227183,24.69104008,0,0,0,481.2837707,252.5840534,72.91473561,0,0,0,0,0,0,0,0,0,585.9540863,293.1004942,84.6108246,466.6666667,80.33075565,13.98378964,0,0,0,476.6666667,93.8910555,16.34433486,0,0,0,0,0,0,0,87.10535378,Inf,503.3333333,87.10535378,10.72192787,17.65611719,13.19887428,0,0,82.34388281,13.19887428,0,0,0,0,0,0,448,105,70,29.5,29.07,6.47,4000,2.26175679,2,0,trawl
1449,CK,2270,late,blue crab,0,100120,94.75,9.056639955,2.614426758,80,25.7752524,7.440674456,0,0,0,82.16666667,24.13158373,6.966188181,0,0,0,0,0,0,0,0,0,0,0,0,5.583333333,7.513119838,2.16885088,5.25,9.056639955,2.614426758,207.5833333,134.2788539,38.76296622,0,0,0,260.5367458,224.3627406,64.76794435,0,0,0,0,0,0,0,0,0,468.1200792,314.7414177,90.85802112,406.6666667,64.00086805,10.66681134,0,0,0,433.3333333,53.04984179,8.841640299,0,0,0,0,0,0,0,61.78851684,Inf,443.3333333,61.78851684,7.281846543,46.53056179,18.40252998,0,0,53.46943821,18.40252998,0,0,0,0,0,0,320,60,60,30.8,24,7.51,8590,0.840368689,2,0,trawl
1450,CK,2270,late,brown shrimp,0,100120,94.75,9.056639955,2.614426758,80,25.7752524,7.440674456,0,0,0,82.16666667,24.13158373,6.966188181,0,0,0,0,0,0,0,0,0,0,0,0,5.583333333,7.513119838,2.16885088,5.25,9.056639955,2.614426758,207.5833333,134.2788539,38.76296622,0,0,0,260.5367458,224.3627406,64.76794435,0,0,0,0,0,0,0,0,0,468.1200792,314.7414177,90.85802112,406.6666667,64.00086805,10.66681134,0,0,0,433.3333333,53.04984179,8.841640299,0,0,0,0,0,0,0,61.78851684,Inf,443.3333333,61.78851684,7.281846543,46.53056179,18.40252998,0,0,53.46943821,18.40252998,0,0,0,0,0,0,320,60,60,30.8,24,7.51,8590,0.840368689,2,0,trawl
1451,CK,2270,late,gray snapper,0,100120,94.75,9.056639955,2.614426758,80,25.7752524,7.440674456,0,0,0,82.16666667,24.13158373,6.966188181,0,0,0,0,0,0,0,0,0,0,0,0,5.583333333,7.513119838,2.16885088,5.25,9.056639955,2.614426758,207.5833333,134.2788539,38.76296622,0,0,0,260.5367458,224.3627406,64.76794435,0,0,0,0,0,0,0,0,0,468.1200792,314.7414177,90.85802112,406.6666667,64.00086805,10.66681134,0,0,0,433.3333333,53.04984179,8.841640299,0,0,0,0,0,0,0,61.78851684,Inf,443.3333333,61.78851684,7.281846543,46.53056179,18.40252998,0,0,53.46943821,18.40252998,0,0,0,0,0,0,320,60,60,30.8,24,7.51,8590,0.840368689,2,0,trawl
1452,CK,2270,late,lane snapper,0,100120,94.75,9.056639955,2.614426758,80,25.7752524,7.440674456,0,0,0,82.16666667,24.13158373,6.966188181,0,0,0,0,0,0,0,0,0,0,0,0,5.583333333,7.513119838,2.16885088,5.25,9.056639955,2.614426758,207.5833333,134.2788539,38.76296622,0,0,0,260.5367458,224.3627406,64.76794435,0,0,0,0,0,0,0,0,0,468.1200792,314.7414177,90.85802112,406.6666667,64.00086805,10.66681134,0,0,0,433.3333333,53.04984179,8.841640299,0,0,0,0,0,0,0,61.78851684,Inf,443.3333333,61.78851684,7.281846543,46.53056179,18.40252998,0,0,53.46943821,18.40252998,0,0,0,0,0,0,320,60,60,30.8,24,7.51,8590,0.840368689,2,0,trawl
1453,CK,2270,late,pink shrimp,0,100120,94.75,9.056639955,2.614426758,80,25.7752524,7.440674456,0,0,0,82.16666667,24.13158373,6.966188181,0,0,0,0,0,0,0,0,0,0,0,0,5.583333333,7.513119838,2.16885088,5.25,9.056639955,2.614426758,207.5833333,134.2788539,38.76296622,0,0,0,260.5367458,224.3627406,64.76794435,0,0,0,0,0,0,0,0,0,468.1200792,314.7414177,90.85802112,406.6666667,64.00086805,10.66681134,0,0,0,433.3333333,53.04984179,8.841640299,0,0,0,0,0,0,0,61.78851684,Inf,443.3333333,61.78851684,7.281846543,46.53056179,18.40252998,0,0,53.46943821,18.40252998,0,0,0,0,0,0,320,60,60,30.8,24,7.51,8590,0.840368689,2,0,trawl
