"","site","station","sample_period","light_attenuation_av","depth","secchi","temp","salinity","do","pull_id","slabund_id","species_common","species_scientific","notes.x","av_sl","median_sl","sd_sl","max_sl","min_sl","av_tl","median_tl","sd_tl","max_tl","min_tl","av_cw","median_cw","sd_cw","max_cw","min_cw","date","substrate","start_lat","start_long","end_lat","end_long","macro_weight","species_abundance","species_weight","notes.y","station_seagrass_richness","station_leaf_mlength","station_sd_mcanopy","station_se_mcanopy","station_leaf_width","station_leaf_sd_width","station_lps","station_lps_sd","station_la","station_la_sd","station_lai","station_lai_sd","station_lai_se","station_shoots","station_sd_shoots","station_shoots_m","station_sd_shoots_m","station_se_shoots_m","station_above_wt_m","station_sd_above_wt_m","station_ep_wt_gg","station_sd_ep_wt_gg","station_below_wt_m","station_sd_below_wt_m","tt_stationsp_leaf_mlength","tt_stationsp_sd_mcanopy","tt_stationsp_se_mcanopy","tt_stationsp_leaf_width","tt_stationsp_leaf_sd_width","tt_stationsp_lps","tt_stationsp_lps_sd","tt_stationsp_la","tt_stationsp_la_sd","tt_stationsp_lai","tt_stationsp_lai_sd","tt_stationsp_lai_se","tt_stationsp_shoots","tt_stationsp_sd_shoots","tt_stationsp_shoots_m","tt_stationsp_sd_shoots_m","tt_stationsp_se_shoots_m","tt_station_above_wt_m","tt_station_sd_above_wt_m","tt_station_ep_wt_gg","tt_station_sd_ep_wt_gg","tt_station_below_wt_m","tt_station_sd_below_wt_m","spp_x","hd_stationsp_leaf_mlength","hd_stationsp_sd_mcanopy","hd_stationsp_se_mcanopy","hd_stationsp_leaf_width","hd_stationsp_leaf_sd_width","hd_stationsp_lps","hd_stationsp_lps_sd","hd_stationsp_la","hd_stationsp_la_sd","hd_stationsp_lai","hd_stationsp_lai_sd","hd_stationsp_lai_se","hd_stationsp_shoots","hd_stationsp_sd_shoots","hd_stationsp_shoots_m","hd_stationsp_sd_shoots_m","hd_stationsp_se_shoots_m","hd_station_above_wt_m","hd_station_sd_above_wt_m","hd_station_ep_wt_gg","hd_station_sd_ep_wt_gg","hd_station_below_wt_m","hd_station_sd_below_wt_m","he_stationsp_leaf_mlength","he_stationsp_sd_mcanopy","he_stationsp_se_mcanopy","he_stationsp_leaf_width","he_stationsp_leaf_sd_width","he_stationsp_lps","he_stationsp_lps_sd","he_stationsp_la","he_stationsp_la_sd","he_stationsp_lai","he_stationsp_lai_sd","he_stationsp_lai_se","he_stationsp_shoots","he_stationsp_sd_shoots","he_stationsp_shoots_m","he_stationsp_sd_shoots_m","he_stationsp_se_shoots_m","he_station_above_wt_m","he_station_sd_above_wt_m","he_station_ep_wt_gg","he_station_sd_ep_wt_gg","he_station_below_wt_m","he_station_sd_below_wt_m","spp_y","hw_stationsp_leaf_mlength","hw_stationsp_sd_mcanopy","hw_stationsp_se_mcanopy","hw_stationsp_leaf_width","hw_stationsp_leaf_sd_width","hw_stationsp_lps","hw_stationsp_lps_sd","hw_stationsp_la","hw_stationsp_la_sd","hw_stationsp_lai","hw_stationsp_lai_sd","hw_stationsp_lai_se","hw_stationsp_shoots","hw_stationsp_sd_shoots","hw_stationsp_shoots_m","hw_stationsp_sd_shoots_m","hw_stationsp_se_shoots_m","hw_station_above_wt_m","hw_station_sd_above_wt_m","hw_station_ep_wt_gg","hw_station_sd_ep_wt_gg","hw_station_below_wt_m","hw_station_sd_below_wt_m","rm_stationsp_leaf_mlength","rm_stationsp_sd_mcanopy","rm_stationsp_se_mcanopy","rm_stationsp_leaf_width","rm_stationsp_leaf_sd_width","rm_stationsp_lps","rm_stationsp_lps_sd","rm_stationsp_la","rm_stationsp_la_sd","rm_stationsp_lai","rm_stationsp_lai_sd","rm_stationsp_lai_se","rm_stationsp_shoots","rm_stationsp_sd_shoots","rm_stationsp_shoots_m","rm_stationsp_sd_shoots_m","rm_stationsp_se_shoots_m","rm_station_above_wt_m","rm_station_sd_above_wt_m","rm_station_ep_wt_gg","rm_station_sd_ep_wt_gg","rm_station_below_wt_m","rm_station_sd_below_wt_m","sf_stationsp_leaf_mlength","sf_stationsp_sd_mcanopy","sf_stationsp_se_mcanopy","sf_stationsp_leaf_width","sf_stationsp_leaf_sd_width","sf_stationsp_lps","sf_stationsp_lps_sd","sf_stationsp_la","sf_stationsp_la_sd","sf_stationsp_lai","sf_stationsp_lai_sd","sf_stationsp_lai_se","sf_stationsp_shoots","sf_stationsp_sd_shoots","sf_stationsp_shoots_m","sf_stationsp_sd_shoots_m","sf_stationsp_se_shoots_m","sf_station_above_wt_m","sf_station_sd_above_wt_m","sf_station_ep_wt_gg","sf_station_sd_ep_wt_gg","sf_station_below_wt_m","sf_station_sd_below_wt_m"
"1841","LM","24G","late",0.885936241324155,140,"105",24.8,36.2,4.87,"600134","702285","darter goby","Ctenogobius boleosoma","",23.625,24.5,2.38671920665766,26,19,30.875,31,2.23207142742853,34,28,NA,NA,NA,NA,NA,"8/22/2018","thalassia",26.10642,-97.21575,26.1065,-97.21583,39.41,8,1.6279,NA,2,299.921348314607,70.3696209642172,7.45916490389214,2.15449438202247,2.1646965907603,1.96629213483146,0.871902806852075,0.0258610898876405,0.00653542840224872,1.46343832481182,0.369829594749035,0.0392018586397589,29.6666666666667,6.65832811847939,1678.78991790545,376.784296025041,217.536514736481,106.95966685945,25.1509728290994,NA,NA,242.722841636221,73.4050381789758,286.12,77.9278512471632,15.5855702494326,5.11,1.08461549565074,2.68,1.06926766215636,0.02120364,0.00635930982811814,1.19988057488416,0.359863322166801,0.0719726644333601,8.33333333333333,2.08166599946613,471.570201658833,117.79819861855,68.0108216824726,65.7217958647882,17.6102930624101,0.0528665033271466,0.0027599513683681,242.722841636221,73.4050381789758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.796875,64.8604041292492,8.10755051615615,1,0,1.6875,0.587569651393003,0.00523025,0.000708394159853316,0.295971605667133,0.0400869092179161,0.00501086365223952,21.3333333333333,4.93288286231625,1207.21971624661,279.144067937025,161.163902766128,41.2378709946616,8.66770701783446,NA,NA,NA,NA
"1842","LM","24G","late",0.885936241324155,140,"105",24.8,36.2,4.87,"600134","702286","frillfin goby","Bathygobius soporator","",14.5,14.5,2.12132034355964,16,13,17.5,17.5,2.12132034355964,19,16,NA,NA,NA,NA,NA,"8/22/2018","thalassia",26.10642,-97.21575,26.1065,-97.21583,39.41,2,0.0452,NA,2,299.921348314607,70.3696209642172,7.45916490389214,2.15449438202247,2.1646965907603,1.96629213483146,0.871902806852075,0.0258610898876405,0.00653542840224872,1.46343832481182,0.369829594749035,0.0392018586397589,29.6666666666667,6.65832811847939,1678.78991790545,376.784296025041,217.536514736481,106.95966685945,25.1509728290994,NA,NA,242.722841636221,73.4050381789758,286.12,77.9278512471632,15.5855702494326,5.11,1.08461549565074,2.68,1.06926766215636,0.02120364,0.00635930982811814,1.19988057488416,0.359863322166801,0.0719726644333601,8.33333333333333,2.08166599946613,471.570201658833,117.79819861855,68.0108216824726,65.7217958647882,17.6102930624101,0.0528665033271466,0.0027599513683681,242.722841636221,73.4050381789758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.796875,64.8604041292492,8.10755051615615,1,0,1.6875,0.587569651393003,0.00523025,0.000708394159853316,0.295971605667133,0.0400869092179161,0.00501086365223952,21.3333333333333,4.93288286231625,1207.21971624661,279.144067937025,161.163902766128,41.2378709946616,8.66770701783446,NA,NA,NA,NA
"1843","LM","24G","late",0.885936241324155,140,"105",24.8,36.2,4.87,"600134","702287","florida grass shrimp","Palaemon floridanus","",NA,NA,NA,NA,NA,19,19,1.4142135623731,20,18,NA,NA,NA,NA,NA,"8/22/2018","thalassia",26.10642,-97.21575,26.1065,-97.21583,39.41,2,0.2665,NA,2,299.921348314607,70.3696209642172,7.45916490389214,2.15449438202247,2.1646965907603,1.96629213483146,0.871902806852075,0.0258610898876405,0.00653542840224872,1.46343832481182,0.369829594749035,0.0392018586397589,29.6666666666667,6.65832811847939,1678.78991790545,376.784296025041,217.536514736481,106.95966685945,25.1509728290994,NA,NA,242.722841636221,73.4050381789758,286.12,77.9278512471632,15.5855702494326,5.11,1.08461549565074,2.68,1.06926766215636,0.02120364,0.00635930982811814,1.19988057488416,0.359863322166801,0.0719726644333601,8.33333333333333,2.08166599946613,471.570201658833,117.79819861855,68.0108216824726,65.7217958647882,17.6102930624101,0.0528665033271466,0.0027599513683681,242.722841636221,73.4050381789758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.796875,64.8604041292492,8.10755051615615,1,0,1.6875,0.587569651393003,0.00523025,0.000708394159853316,0.295971605667133,0.0400869092179161,0.00501086365223952,21.3333333333333,4.93288286231625,1207.21971624661,279.144067937025,161.163902766128,41.2378709946616,8.66770701783446,NA,NA,NA,NA
"1844","LM","24G","late",0.885936241324155,140,"105",24.8,36.2,4.87,"600134","702288","grass shrimp","Palaemon sp","",NA,NA,NA,NA,NA,13,13,4.24264068711928,16,10,NA,NA,NA,NA,NA,"8/22/2018","thalassia",26.10642,-97.21575,26.1065,-97.21583,39.41,2,0.0669,NA,2,299.921348314607,70.3696209642172,7.45916490389214,2.15449438202247,2.1646965907603,1.96629213483146,0.871902806852075,0.0258610898876405,0.00653542840224872,1.46343832481182,0.369829594749035,0.0392018586397589,29.6666666666667,6.65832811847939,1678.78991790545,376.784296025041,217.536514736481,106.95966685945,25.1509728290994,NA,NA,242.722841636221,73.4050381789758,286.12,77.9278512471632,15.5855702494326,5.11,1.08461549565074,2.68,1.06926766215636,0.02120364,0.00635930982811814,1.19988057488416,0.359863322166801,0.0719726644333601,8.33333333333333,2.08166599946613,471.570201658833,117.79819861855,68.0108216824726,65.7217958647882,17.6102930624101,0.0528665033271466,0.0027599513683681,242.722841636221,73.4050381789758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.796875,64.8604041292492,8.10755051615615,1,0,1.6875,0.587569651393003,0.00523025,0.000708394159853316,0.295971605667133,0.0400869092179161,0.00501086365223952,21.3333333333333,4.93288286231625,1207.21971624661,279.144067937025,161.163902766128,41.2378709946616,8.66770701783446,NA,NA,NA,NA
"1845","LM","24G","late",0.885936241324155,140,"105",24.8,36.2,4.87,"600134","702289","brown shrimp","Penaeus aztecus","",NA,NA,NA,NA,NA,17.0422378654545,12,9.73702086727852,35,7.24923112,NA,NA,NA,NA,NA,"8/22/2018","thalassia",26.10642,-97.21575,26.1065,-97.21583,39.41,11,1.0465,NA,2,299.921348314607,70.3696209642172,7.45916490389214,2.15449438202247,2.1646965907603,1.96629213483146,0.871902806852075,0.0258610898876405,0.00653542840224872,1.46343832481182,0.369829594749035,0.0392018586397589,29.6666666666667,6.65832811847939,1678.78991790545,376.784296025041,217.536514736481,106.95966685945,25.1509728290994,NA,NA,242.722841636221,73.4050381789758,286.12,77.9278512471632,15.5855702494326,5.11,1.08461549565074,2.68,1.06926766215636,0.02120364,0.00635930982811814,1.19988057488416,0.359863322166801,0.0719726644333601,8.33333333333333,2.08166599946613,471.570201658833,117.79819861855,68.0108216824726,65.7217958647882,17.6102930624101,0.0528665033271466,0.0027599513683681,242.722841636221,73.4050381789758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.796875,64.8604041292492,8.10755051615615,1,0,1.6875,0.587569651393003,0.00523025,0.000708394159853316,0.295971605667133,0.0400869092179161,0.00501086365223952,21.3333333333333,4.93288286231625,1207.21971624661,279.144067937025,161.163902766128,41.2378709946616,8.66770701783446,NA,NA,NA,NA
"1846","LM","25G","late",0.123037193882994,125,"125",29.8,37.6,4.52,"600152","702365","pinfish","Lagodon rhomboides","",38,38,NA,38,38,48,48,NA,48,48,NA,NA,NA,NA,NA,"8/22/2018","thalassia",26.2035,-97.19869,26.20353,-97.19858,228.81,1,1.4252,NA,1,191.846153846154,47.1947173543167,5.85378424105539,4.51538461538462,1.1083714899053,2.81538461538462,0.933613739929215,0.0333281384615385,0.0152035470140574,1.88598683702654,0.860344767761832,0.106712634924553,21.6666666666667,9.60902353693305,1226.08252431297,543.759500046719,313.93969372639,85.1523744539388,66.3796778490613,0.00459889474864054,0.00128742985342976,1107.77876468241,1084.94270969359,191.846153846154,47.1947173543167,5.85378424105539,4.51538461538462,1.1083714899053,2.81538461538462,0.933613739929215,0.0333281384615385,0.0152035470140574,1.88598683702654,0.860344767761832,0.106712634924553,21.6666666666667,9.60902353693305,1226.08252431297,543.759500046719,313.93969372639,85.1523744539388,66.3796778490613,0.00101873928375175,0.000285189254907684,1661.66814702362,716.54775096472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847","LM","25G","late",0.123037193882994,125,"125",29.8,37.6,4.52,"600152","702366","arrow shrimp","Tozeuma carolinense","",NA,NA,NA,NA,NA,14.3333333333333,16,2.88675134594813,16,11,NA,NA,NA,NA,NA,"8/22/2018","thalassia",26.2035,-97.19869,26.20353,-97.19858,228.81,3,0.0241,NA,1,191.846153846154,47.1947173543167,5.85378424105539,4.51538461538462,1.1083714899053,2.81538461538462,0.933613739929215,0.0333281384615385,0.0152035470140574,1.88598683702654,0.860344767761832,0.106712634924553,21.6666666666667,9.60902353693305,1226.08252431297,543.759500046719,313.93969372639,85.1523744539388,66.3796778490613,0.00459889474864054,0.00128742985342976,1107.77876468241,1084.94270969359,191.846153846154,47.1947173543167,5.85378424105539,4.51538461538462,1.1083714899053,2.81538461538462,0.933613739929215,0.0333281384615385,0.0152035470140574,1.88598683702654,0.860344767761832,0.106712634924553,21.6666666666667,9.60902353693305,1226.08252431297,543.759500046719,313.93969372639,85.1523744539388,66.3796778490613,0.00101873928375175,0.000285189254907684,1661.66814702362,716.54775096472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848","LM","25G","late",0.123037193882994,125,"125",29.8,37.6,4.52,"600152","702367","gulf toadfish","Opsanus beta","",31.3333333333333,39,15.9478316185409,42,13,38.3333333333333,46,16.8621864932557,50,19,NA,NA,NA,NA,NA,"8/22/2018","thalassia",26.2035,-97.19869,26.20353,-97.19858,228.81,3,3.1037,NA,1,191.846153846154,47.1947173543167,5.85378424105539,4.51538461538462,1.1083714899053,2.81538461538462,0.933613739929215,0.0333281384615385,0.0152035470140574,1.88598683702654,0.860344767761832,0.106712634924553,21.6666666666667,9.60902353693305,1226.08252431297,543.759500046719,313.93969372639,85.1523744539388,66.3796778490613,0.00459889474864054,0.00128742985342976,1107.77876468241,1084.94270969359,191.846153846154,47.1947173543167,5.85378424105539,4.51538461538462,1.1083714899053,2.81538461538462,0.933613739929215,0.0333281384615385,0.0152035470140574,1.88598683702654,0.860344767761832,0.106712634924553,21.6666666666667,9.60902353693305,1226.08252431297,543.759500046719,313.93969372639,85.1523744539388,66.3796778490613,0.00101873928375175,0.000285189254907684,1661.66814702362,716.54775096472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849","LM","25G","late",0.123037193882994,125,"125",29.8,37.6,4.52,"600152","702368","code goby","Gobiosoma robustum","",12,12,NA,12,12,15,15,NA,15,15,NA,NA,NA,NA,NA,"8/22/2018","thalassia",26.2035,-97.19869,26.20353,-97.19858,228.81,1,0.0353,NA,1,191.846153846154,47.1947173543167,5.85378424105539,4.51538461538462,1.1083714899053,2.81538461538462,0.933613739929215,0.0333281384615385,0.0152035470140574,1.88598683702654,0.860344767761832,0.106712634924553,21.6666666666667,9.60902353693305,1226.08252431297,543.759500046719,313.93969372639,85.1523744539388,66.3796778490613,0.00459889474864054,0.00128742985342976,1107.77876468241,1084.94270969359,191.846153846154,47.1947173543167,5.85378424105539,4.51538461538462,1.1083714899053,2.81538461538462,0.933613739929215,0.0333281384615385,0.0152035470140574,1.88598683702654,0.860344767761832,0.106712634924553,21.6666666666667,9.60902353693305,1226.08252431297,543.759500046719,313.93969372639,85.1523744539388,66.3796778490613,0.00101873928375175,0.000285189254907684,1661.66814702362,716.54775096472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850","LM","25G","late",0.123037193882994,125,"125",29.8,37.6,4.52,"600152","702369","seagrass shrimp","Hippolytidae","",NA,NA,NA,NA,NA,9.5568,9.96,1.74649821070621,12,6.24,NA,NA,NA,NA,NA,"8/22/2018","thalassia",26.2035,-97.19869,26.20353,-97.19858,228.81,64,0.6924,NA,1,191.846153846154,47.1947173543167,5.85378424105539,4.51538461538462,1.1083714899053,2.81538461538462,0.933613739929215,0.0333281384615385,0.0152035470140574,1.88598683702654,0.860344767761832,0.106712634924553,21.6666666666667,9.60902353693305,1226.08252431297,543.759500046719,313.93969372639,85.1523744539388,66.3796778490613,0.00459889474864054,0.00128742985342976,1107.77876468241,1084.94270969359,191.846153846154,47.1947173543167,5.85378424105539,4.51538461538462,1.1083714899053,2.81538461538462,0.933613739929215,0.0333281384615385,0.0152035470140574,1.88598683702654,0.860344767761832,0.106712634924553,21.6666666666667,9.60902353693305,1226.08252431297,543.759500046719,313.93969372639,85.1523744539388,66.3796778490613,0.00101873928375175,0.000285189254907684,1661.66814702362,716.54775096472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851","LM","25G","late",0.123037193882994,125,"125",29.8,37.6,4.52,"600152","702370","brown shrimp","Penaeus aztecus","",NA,NA,NA,NA,NA,14,14,1.4142135623731,15,13,NA,NA,NA,NA,NA,"8/22/2018","thalassia",26.2035,-97.19869,26.20353,-97.19858,228.81,2,0.0667,NA,1,191.846153846154,47.1947173543167,5.85378424105539,4.51538461538462,1.1083714899053,2.81538461538462,0.933613739929215,0.0333281384615385,0.0152035470140574,1.88598683702654,0.860344767761832,0.106712634924553,21.6666666666667,9.60902353693305,1226.08252431297,543.759500046719,313.93969372639,85.1523744539388,66.3796778490613,0.00459889474864054,0.00128742985342976,1107.77876468241,1084.94270969359,191.846153846154,47.1947173543167,5.85378424105539,4.51538461538462,1.1083714899053,2.81538461538462,0.933613739929215,0.0333281384615385,0.0152035470140574,1.88598683702654,0.860344767761832,0.106712634924553,21.6666666666667,9.60902353693305,1226.08252431297,543.759500046719,313.93969372639,85.1523744539388,66.3796778490613,0.00101873928375175,0.000285189254907684,1661.66814702362,716.54775096472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1852","LM","28G","late",0.380473347198606,115,"115",30.9,36.5,9.02,"600136","702317","pinfish","Lagodon rhomboides","",40.16,36,9.15459811606532,60,32,50.92,46,11.8001412420925,76,41,NA,NA,NA,NA,NA,"8/22/2018","thalassia",26.12947,-97.21364,26.12953,-97.21378,91.5,26,55.5184,NA,2,416.3,93.2003006663809,10.4201103906723,3.846875,2.28072770095813,2.2625,1.0761364319886,0.0612951375,0.0107179646255729,3.46859524218971,0.606512728782437,0.0678101845388211,26.6666666666667,5.5075705472861,1509.02464530827,311.664738436075,179.939720632982,175.627833344202,38.877812841566,0.0468038608632307,NA,424.005744838716,81.6709344046324,415.081632653061,79.5178177098274,11.3596882442611,5.64795918367347,0.791242387722645,2.55102040816327,1.13763688718098,0.0585122040816327,0.00835996519375627,3.3111134253934,0.473077256673656,0.0675824652390938,16.3333333333333,4.50924975282289,924.277595251313,255.171337832248,147.323240586925,156.344384657969,33.4375737777855,0.0115010214926928,0.0050699436313898,424.005744838716,81.6709344046324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.838709677419,91.3475226400427,16.4064993931625,1,0,1.80645161290323,0.792437372444859,0.00461338709677419,0.00135077335077403,0.261064306026728,0.0764381353703862,0.0137286943895617,15.5,0.707106781186548,877.120575085429,40.0140584878162,28.29421209953,28.9251730293495,1.78862841440538,NA,NA,NA,NA
